0,-67.80057525634766,-6.214367389678955,2,4.5,WetCloudyNoon
0,-67.80024719238281,-6.214366912841797,2,4.5,WetCloudyNoon
0,-67.79279327392578,-6.214349269866943,2,4.5,WetCloudyNoon
0,-67.74934387207031,-6.213850498199463,2,4.5,WetCloudyNoon
0,-67.6335220336914,-6.213595390319824,2,4.5,WetCloudyNoon
0,-67.43873596191406,-6.213372230529785,2,4.5,WetCloudyNoon
0,-67.17166900634766,-6.213011741638184,2,4.5,WetCloudyNoon
0,-66.8443374633789,-6.212527275085449,2,4.5,WetCloudyNoon
0,-66.46552276611328,-6.211929798126221,2,4.5,WetCloudyNoon
0,-66.03907012939453,-6.211209774017334,2,4.5,WetCloudyNoon
0,-65.56798553466797,-6.210356712341309,2,4.5,WetCloudyNoon
0,-65.05498504638672,-6.209359169006348,2,4.5,WetCloudyNoon
0,-64.50264739990234,-6.208210468292236,2,4.5,WetCloudyNoon
0,-63.91336441040039,-6.2069091796875,2,4.5,WetCloudyNoon
0,-63.28936767578125,-6.205453872680664,2,4.5,WetCloudyNoon
0,-62.63277816772461,-6.2038493156433105,2,4.5,WetCloudyNoon
0,-61.9455680847168,-6.2021050453186035,2,4.5,WetCloudyNoon
0,-61.22959899902344,-6.200232982635498,2,4.5,WetCloudyNoon
0,-60.48678207397461,-6.1988091468811035,2,4.5,WetCloudyNoon
0,-59.720951080322266,-6.2071685791015625,2,4.5,WetCloudyNoon
0,-58.93906784057617,-6.252340793609619,2,4.5,WetCloudyNoon
0,-58.14162826538086,-6.345245838165283,2,4.5,WetCloudyNoon
0,-57.33233642578125,-6.474936485290527,2,4.5,WetCloudyNoon
0,-56.63215637207031,-6.794229030609131,2,4.5,WetCloudyNoon
0,-56.10091018676758,-7.29898738861084,2,4.5,WetCloudyNoon
0,-55.686702728271484,-7.926488876342773,2,4.5,WetCloudyNoon
0,-55.37580108642578,-8.646746635437012,2,4.5,WetCloudyNoon
0,-54.99811935424805,-9.407744407653809,2,4.5,WetCloudyNoon
0,-54.52818298339844,-10.139606475830078,2,4.5,WetCloudyNoon
0,-54.01054000854492,-10.854116439819336,2,4.5,WetCloudyNoon
0,-53.5267333984375,-11.605684280395508,2,4.5,WetCloudyNoon
0,-53.20333480834961,-12.415664672851562,2,4.5,WetCloudyNoon
0,-52.94261932373047,-13.266111373901367,2,4.5,WetCloudyNoon
0,-52.893524169921875,-14.120807647705078,2,4.5,WetCloudyNoon
0,-52.93273162841797,-15.011330604553223,2,4.5,WetCloudyNoon
0,-53.03037643432617,-15.924846649169922,2,4.5,WetCloudyNoon
0,-53.13597106933594,-16.861005783081055,2,4.5,WetCloudyNoon
0,-53.25177001953125,-17.81123161315918,2,4.5,WetCloudyNoon
0,-53.3777961730957,-18.772865295410156,2,4.5,WetCloudyNoon
0,-53.50130081176758,-19.746158599853516,2,4.5,WetCloudyNoon
1,24.45688247680664,18.42017936706543,2,4.5,MidRainyNoon
1,24.456876754760742,18.419851303100586,2,4.5,MidRainyNoon
1,24.45676612854004,18.412391662597656,2,4.5,MidRainyNoon
1,24.455917358398438,18.37002944946289,2,4.5,MidRainyNoon
1,24.454145431518555,18.25794219970703,2,4.5,MidRainyNoon
1,24.45132827758789,18.064918518066406,2,4.5,MidRainyNoon
1,24.447416305541992,17.7987060546875,2,4.5,MidRainyNoon
1,24.4426212310791,17.47191047668457,2,4.5,MidRainyNoon
1,24.437124252319336,17.09355354309082,2,4.5,MidRainyNoon
1,24.431020736694336,16.66751480102539,2,4.5,MidRainyNoon
1,24.424455642700195,16.196815490722656,2,4.5,MidRainyNoon
1,24.41754150390625,15.68420124053955,2,4.5,MidRainyNoon
1,24.410463333129883,15.132219314575195,2,4.5,MidRainyNoon
1,24.403459548950195,14.543262481689453,2,4.5,MidRainyNoon
1,24.39671516418457,13.91957950592041,2,4.5,MidRainyNoon
1,24.390451431274414,13.26327896118164,2,4.5,MidRainyNoon
1,24.38490104675293,12.576333999633789,2,4.5,MidRainyNoon
1,24.380285263061523,11.860608100891113,2,4.5,MidRainyNoon
1,24.37620735168457,11.11784553527832,2,4.5,MidRainyNoon
1,24.36287498474121,10.35038948059082,2,4.5,MidRainyNoon
1,24.31503677368164,9.562577247619629,2,4.5,MidRainyNoon
1,24.223047256469727,8.757964134216309,2,4.5,MidRainyNoon
1,24.090360641479492,7.941874027252197,2,4.5,MidRainyNoon
1,23.76667022705078,7.234414100646973,2,4.5,MidRainyNoon
1,23.254350662231445,6.700072288513184,2,4.5,MidRainyNoon
1,22.622282028198242,6.254951477050781,2,4.5,MidRainyNoon
1,21.920061111450195,5.81345272064209,2,4.5,MidRainyNoon
1,21.255022048950195,5.260730266571045,2,4.5,MidRainyNoon
1,20.68145751953125,4.612888336181641,2,4.5,MidRainyNoon
1,20.09379768371582,3.951035261154175,2,4.5,MidRainyNoon
1,19.39453125,3.448537588119507,2,4.5,MidRainyNoon
1,18.625865936279297,3.183812141418457,2,4.5,MidRainyNoon
1,17.810815811157227,2.8979570865631104,2,4.5,MidRainyNoon
1,16.988510131835938,2.8219642639160156,2,4.5,MidRainyNoon
1,16.136207580566406,2.8659181594848633,2,4.5,MidRainyNoon
1,15.266571044921875,3.007084369659424,2,4.5,MidRainyNoon
1,14.372663497924805,3.188594341278076,2,4.5,MidRainyNoon
1,13.46066665649414,3.386556386947632,2,4.5,MidRainyNoon
1,12.53197193145752,3.5812489986419678,2,4.5,MidRainyNoon
1,11.588241577148438,3.766322135925293,2,4.5,MidRainyNoon
2,-147.20436096191406,84.61552429199219,2,4.5,SoftRainSunset
